  8     11      192           -67062.37592      -61057.45688    0.563270E-05    0.293370E-07
  8     12      192           -67062.37400      -61057.45496    0.553497E-05    0.288280E-07
  8     13       48           -67062.32089      -61057.40184    0.852665E-06    0.177639E-07
  8     14      192           -67062.34967      -61057.43062    0.443390E-05    0.230932E-07
  8     15      192           -67062.34013      -61057.42108    0.406456E-05    0.211696E-07
  8     16      192           -67062.35628      -61057.43723    0.470915E-05    0.245268E-07
  8     17      192           -67062.36970      -61057.45065    0.532197E-05    0.277186E-07
  8     18      192           -67062.36911      -61057.45006    0.529347E-05    0.275701E-07
  8     19       96           -67062.36918      -61057.45014    0.264850E-05    0.275885E-07
  8     20       96           -67062.38028      -61057.46123    0.293043E-05    0.305254E-07
  8     21       96           -67062.35428      -61057.43524    0.231214E-05    0.240848E-07
  8     22      192           -67062.36855      -61057.44950    0.526632E-05    0.274288E-07
  8     23      192           -67062.39009      -61057.47104    0.640914E-05    0.333809E-07
  8     24       96           -67062.37760      -61057.45855    0.285966E-05    0.297881E-07
  8     25       48           -67062.40669      -61057.48765    0.186412E-05    0.388359E-07
  8     26       96           -67062.38834      -61057.46929    0.315379E-05    0.328520E-07
  8     27       12           -67062.33386      -61057.41481    0.239924E-06    0.199937E-07
  8     28       96           -67062.36664      -61057.44759    0.258785E-05    0.269568E-07
  8     29       96           -67062.36557      -61057.44652    0.256259E-05    0.266937E-07
  8     30       96           -67062.38265      -61057.46360    0.299435E-05    0.311912E-07
  8     31      192           -67062.37600      -61057.45695    0.563666E-05    0.293576E-07
  8     32      192           -67062.40881      -61057.48976    0.760165E-05    0.395919E-07
  8     33      192           -67062.39069      -61057.47164    0.644435E-05    0.335643E-07
  8     34      192           -67062.39482      -61057.47577    0.669153E-05    0.348517E-07
  8     35      192           -67062.39888      -61057.47983    0.694383E-05    0.361658E-07
  8     36       48           -67062.38652      -61057.46747    0.155092E-05    0.323109E-07
  8     37       48           -67062.41005      -61057.49101    0.192210E-05    0.400438E-07
  8     38      192           -67062.33684      -61057.41780    0.394461E-05    0.205448E-07
  8     39      192           -67062.34865      -61057.42961    0.439302E-05    0.228803E-07
  8     40      192           -67062.35818      -61057.43914    0.479169E-05    0.249567E-07
  8     41       24           -67062.32830      -61057.40925    0.456122E-06    0.190051E-07
  8     42      192           -67062.35732      -61057.43828    0.475423E-05    0.247616E-07
